KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001208001,T001208002,T001208003,T001208004,T001208005,T001208006,T001208007,T001208008,T001208009,T001208010,T001208011,T001208012,T001208013,T001208014,T001208015,T001208016,T001208017,T001208018,T001208019,T001208020,T001208021,T001208022,T001208023,T001208024,T001208025,T001208026,T001208027,T001208028,T001208029,T001208030,T001208031,T001208032,T001208033,T001208034,T001208035,T001208036,T001208037,T001208038,T001208039,T001208040,T001208041,T001208042,T001208043,T001208044,T001208045,T001208046,T001208047,T001208048,T001208049
,,,,　常住者（現住地による人口）　総数,　常住者（現住地による人口）　男,　常住者（現住地による人口）　女,　５年前の常住地が現住所　総数,　５年前の常住地が現住所　男,　５年前の常住地が現住所　女,　５年前の常住地が現住所以外　総数,　５年前の常住地が現住所以外　男,　５年前の常住地が現住所以外　女,　　５年前の常住地が自市区町村内　総数,　　５年前の常住地が自市区町村内　男,　　５年前の常住地が自市区町村内　女,　　５年前の常住地が自市内他区・県内他市区町村　総数,　　５年前の常住地が自市内他区・県内他市区町村　男,　　５年前の常住地が自市内他区・県内他市区町村　女,　　５年前の常住地が他県・国外　総数,　　５年前の常住地が他県・国外　男,　　５年前の常住地が他県・国外　女,　常住者（現住地による５歳以上人口）　総数,　常住者（現住地による５歳以上人口）　男,　常住者（現住地による５歳以上人口）　女,　５年前の常住地が現住所（５歳以上人口）　総数,　５年前の常住地が現住所（５歳以上人口）　男,　５年前の常住地が現住所（５歳以上人口）　女,　５年前の常住地が現住所以外（５歳以上人口）　総数,　５年前の常住地が現住所以外（５歳以上人口）　男,　５年前の常住地が現住所以外（５歳以上人口）　女,　　５年前の常住地が自市区町村内（５歳以上人口）　総数,　　５年前の常住地が自市区町村内（５歳以上人口）　男,　　５年前の常住地が自市区町村内（５歳以上人口）　女,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　総数,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　男,　　５年前の常住地が自市内他区・県内他市区町村（５歳以上人口）　女,　　５年前の常住地が他県・国外（５歳以上人口）　総数,　　５年前の常住地が他県・国外（５歳以上人口）　男,　　５年前の常住地が他県・国外（５歳以上人口）　女,　当地に常住する就業者・通学者　総数,　当地に常住する就業者数,　当地に常住する通学者数,　　自宅で従業　就業者数,　　自宅外の自市区町村で従業・通学　総数,　　自宅外の自市区町村で従業・通学　就業者数,　　自宅外の自市区町村で従業・通学　通学者数,　　自市内他区・県内他市区町村で従業・通学　総数,　　自市内他区・県内他市区町村で従業・通学　就業者数,　　自市内他区・県内他市区町村で従業・通学　通学者数,　　他県で従業・通学　総数,　　他県で従業・通学　就業者数,　　他県で従業・通学　通学者数
5440528234,0,,,54,29,25,45,24,21,9,5,4,3,2,1,6,3,3,0,0,0,47,25,22,39,21,18,8,4,4,2,1,1,6,3,3,0,0,0,21,20,1,5,7,7,0,7,6,1,2,2,0
5440528242,1,,5440528224,17,9,8,16,8,8,1,1,0,0,0,0,1,1,0,0,0,0,17,9,8,16,8,8,1,1,0,0,0,0,1,1,0,0,0,0,7,7,0,2,2,2,0,3,3,0,0,0,0
5440528243,0,,,61,30,31,61,30,31,0,0,0,0,0,0,0,0,0,0,0,0,61,30,31,61,30,31,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,6,10,10,0,18,18,0,0,0,0
5440528244,0,,,26,12,14,25,12,13,1,0,1,0,0,0,0,0,0,1,0,1,26,12,14,25,12,13,1,0,1,0,0,0,0,0,0,1,0,1,17,16,1,4,4,4,0,9,8,1,0,0,0
5440528311,1,,5440528312,24,12,12,24,12,12,0,0,0,0,0,0,0,0,0,0,0,0,23,11,12,23,11,12,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,3,3,0,3,3,0,0,0,0
5440528312,2,5440528311,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440528313,0,,,13,8,5,10,6,4,3,2,1,0,0,0,3,2,1,0,0,0,12,7,5,10,6,4,2,1,1,0,0,0,2,1,1,0,0,0,4,4,0,0,1,1,0,2,2,0,1,1,0
5440528331,1,,5440528333,19,12,7,17,11,6,2,1,1,2,1,1,0,0,0,0,0,0,19,12,7,17,11,6,2,1,1,2,1,1,0,0,0,0,0,0,12,10,2,1,5,5,0,5,4,1,1,0,1
5440528333,2,5440528331,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440528343,0,,,18,10,8,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,6,2,2,0,5,5,0,0,0,0
5440528724,2,5440528813,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440528811,0,,,31,15,16,30,14,16,1,1,0,0,0,0,0,0,0,1,1,0,30,14,16,29,13,16,1,1,0,0,0,0,0,0,0,1,1,0,23,21,2,2,5,3,2,8,8,0,1,1,0
5440528812,0,,,24,12,12,21,11,10,3,1,2,3,1,2,0,0,0,0,0,0,23,11,12,20,10,10,3,1,2,3,1,2,0,0,0,0,0,0,14,14,0,3,2,2,0,5,5,0,3,3,0
5440528813,1,,5440528724,16,9,7,13,7,6,3,2,1,3,2,1,0,0,0,0,0,0,16,9,7,13,7,6,3,2,1,3,2,1,0,0,0,0,0,0,9,9,0,2,0,0,0,4,4,0,0,0,0
5440528814,0,,,46,21,25,46,21,25,0,0,0,0,0,0,0,0,0,0,0,0,46,21,25,46,21,25,0,0,0,0,0,0,0,0,0,0,0,0,28,25,3,3,5,5,0,20,17,3,0,0,0
5440528821,0,,,27,13,14,25,12,13,2,1,1,0,0,0,2,1,1,0,0,0,27,13,14,25,12,13,2,1,1,0,0,0,2,1,1,0,0,0,14,12,2,0,1,1,0,10,9,1,0,0,0
5440528822,0,,,46,24,22,46,24,22,0,0,0,0,0,0,0,0,0,0,0,0,46,24,22,46,24,22,0,0,0,0,0,0,0,0,0,0,0,0,33,28,5,2,8,7,1,22,18,4,0,0,0
5440528823,0,,,52,26,26,46,21,25,6,5,1,4,3,1,2,2,0,0,0,0,51,26,25,45,21,24,6,5,1,4,3,1,2,2,0,0,0,0,32,29,3,7,4,3,1,19,18,1,0,0,0
5440528824,0,,,28,13,15,26,12,14,2,1,1,0,0,0,2,1,1,0,0,0,27,13,14,25,12,13,2,1,1,0,0,0,2,1,1,0,0,0,17,17,0,6,3,3,0,8,8,0,0,0,0
5440528911,0,,,44,20,24,30,14,16,10,4,6,0,0,0,7,3,4,3,1,2,44,20,24,30,14,16,10,4,6,0,0,0,7,3,4,3,1,2,23,21,2,6,3,3,0,13,11,2,0,0,0
5440528912,1,,5440528913,72,28,44,62,24,38,10,4,6,10,4,6,0,0,0,0,0,0,70,27,43,60,23,37,10,4,6,10,4,6,0,0,0,0,0,0,40,34,6,1,9,8,1,30,25,5,0,0,0
5440528913,2,5440528912,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440528921,0,,,93,39,54,84,35,49,9,4,5,0,0,0,6,3,3,3,1,2,90,38,52,81,34,47,9,4,5,0,0,0,6,3,3,3,1,2,50,47,3,9,6,6,0,32,29,3,0,0,0
5440528922,0,,,114,50,64,92,42,50,22,8,14,9,2,7,8,3,5,5,3,2,114,50,64,92,42,50,22,8,14,9,2,7,8,3,5,5,3,2,47,47,0,1,14,14,0,31,31,0,1,1,0
5440528924,0,,,16,8,8,10,6,4,6,2,4,0,0,0,6,2,4,0,0,0,14,6,8,8,4,4,6,2,4,0,0,0,6,2,4,0,0,0,10,10,0,0,4,4,0,4,4,0,0,0,0
5440528942,0,,,19,9,10,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,19,9,10,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,2,2,2,0,6,4,2,0,0,0
5440528943,0,,,27,11,16,26,10,16,1,1,0,0,0,0,1,1,0,0,0,0,26,10,16,25,9,16,1,1,0,0,0,0,1,1,0,0,0,0,16,12,4,2,5,3,2,7,6,1,2,1,1
5440528944,0,,,17,9,8,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,2,2,0,5,5,0,0,0,0
5440529012,0,,,50,24,26,50,24,26,0,0,0,0,0,0,0,0,0,0,0,0,50,24,26,50,24,26,0,0,0,0,0,0,0,0,0,0,0,0,30,28,2,8,8,8,0,12,11,1,2,1,1
5440529013,2,5440529014,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529014,1,,5440529013,18,9,9,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,18,9,9,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,3,7,7,0,3,3,0,1,0,1
5440529023,1,,5440529024,39,20,19,38,19,19,1,1,0,0,0,0,0,0,0,1,1,0,39,20,19,38,19,19,1,1,0,0,0,0,0,0,0,1,1,0,25,22,3,2,6,6,0,16,13,3,1,1,0
5440529024,2,5440529023,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529031,0,,,14,8,6,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,14,8,6,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,1,3,3,0,4,4,0,1,1,0
5440529112,2,5440529113,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529113,1,,5440529112;5440529114,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,17,7,10,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,2,2,0,6,6,0,2,2,0
5440529114,2,5440529113,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529121,1,,5440529123,29,13,16,29,13,16,0,0,0,0,0,0,0,0,0,0,0,0,29,13,16,29,13,16,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,6,4,4,0,6,3,3,2,1,1
5440529123,2,5440529121,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529132,2,5440529134,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529134,1,,5440529132;5440529141,27,12,15,27,12,15,0,0,0,0,0,0,0,0,0,0,0,0,27,12,15,27,12,15,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,2,6,6,0,5,3,2,3,3,0
5440529141,2,5440529134,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529211,2,5440528233,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529212,2,5440528233,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529444,2,5440529541,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529513,1,,5440529514,16,8,8,14,7,7,2,1,1,0,0,0,1,1,0,1,0,1,16,8,8,14,7,7,2,1,1,0,0,0,1,1,0,1,0,1,6,4,2,1,0,0,0,5,3,2,0,0,0
5440529514,2,5440529513,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529531,2,5440529534,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529532,2,5440529533,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529533,1,,5440529532,12,7,5,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,12,7,5,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,1,1,0,2,2,0,0,0,0
5440529534,1,,5440529531,16,10,6,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,16,10,6,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,1,0,0,0,5,4,1,1,0,1
5440529541,1,,5440529444;5440529542,27,10,17,26,10,16,1,0,1,0,0,0,0,0,0,1,0,1,27,10,17,26,10,16,1,0,1,0,0,0,0,0,0,1,0,1,13,13,0,0,3,3,0,9,9,0,0,0,0
5440529542,2,5440529541,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529543,0,,,15,9,6,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,15,9,6,15,9,6,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,1,1,0,5,5,0,0,0,0
5440529544,0,,,15,4,11,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,15,4,11,15,4,11,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,2,2,0,4,4,0,0,0,0
5440529631,2,5440529633,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529633,1,,5440529631,37,17,20,37,17,20,0,0,0,0,0,0,0,0,0,0,0,0,37,17,20,37,17,20,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,3,3,3,0,11,11,0,0,0,0
5440529634,0,,,18,9,9,17,8,9,1,1,0,0,0,0,0,0,0,1,1,0,18,9,9,17,8,9,1,1,0,0,0,0,0,0,0,1,1,0,5,5,0,0,2,2,0,3,3,0,0,0,0
5440529641,2,5440529642,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529642,1,,5440529641;5440529644,29,15,14,28,14,14,1,1,0,0,0,0,0,0,0,1,1,0,29,15,14,28,14,14,1,1,0,0,0,0,0,0,0,1,1,0,20,19,1,8,5,5,0,6,5,1,1,1,0
5440529643,0,,,21,11,10,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,21,11,10,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,12,8,4,3,2,2,0,6,3,3,1,0,1
5440529644,2,5440529642,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529723,0,,,18,10,8,17,9,8,1,1,0,0,0,0,0,0,0,1,1,0,18,10,8,17,9,8,1,1,0,0,0,0,0,0,0,1,1,0,12,12,0,1,5,5,0,6,6,0,0,0,0
5440529724,0,,,20,10,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2,2,0,5,5,0,0,0,0
5440529731,1,,5440529732;5440529733;5440529734,29,16,13,25,13,12,4,3,1,0,0,0,4,3,1,0,0,0,27,14,13,25,13,12,2,1,1,0,0,0,2,1,1,0,0,0,20,18,2,6,3,3,0,7,5,2,0,0,0
5440529732,2,5440529731,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529733,2,5440529731,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529734,2,5440529731,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529741,0,,,38,19,19,37,19,18,1,0,1,0,0,0,0,0,0,1,0,1,38,19,19,37,19,18,1,0,1,0,0,0,0,0,0,1,0,1,24,23,1,4,8,8,0,9,9,0,2,1,1
5440529742,0,,,11,5,6,9,4,5,2,1,1,0,0,0,2,1,1,0,0,0,11,5,6,9,4,5,2,1,1,0,0,0,2,1,1,0,0,0,6,6,0,0,2,2,0,4,4,0,0,0,0
5440529812,2,5440529814,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529813,2,5440529814,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529814,1,,5440529812;5440529813,26,14,12,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,26,14,12,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,4,5,5,0,10,10,0,0,0,0
5440529821,1,,5440529822,24,10,14,23,10,13,1,0,1,1,0,1,0,0,0,0,0,0,24,10,14,23,10,13,1,0,1,1,0,1,0,0,0,0,0,0,10,10,0,1,1,1,0,8,8,0,0,0,0
5440529822,2,5440529821,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529823,0,,,33,13,20,26,9,17,7,4,3,5,4,1,0,0,0,2,0,2,30,12,18,24,9,15,6,3,3,4,3,1,0,0,0,2,0,2,15,14,1,2,5,5,0,8,7,1,0,0,0
5440529824,0,,,35,16,19,35,16,19,0,0,0,0,0,0,0,0,0,0,0,0,35,16,19,35,16,19,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,5,5,4,1,9,7,2,0,0,0
5440529832,0,,,15,8,7,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,4,3,3,0,6,5,1,1,1,0
5440529833,0,,,30,17,13,29,16,13,1,1,0,0,0,0,1,1,0,0,0,0,29,17,12,28,16,12,1,1,0,0,0,0,1,1,0,0,0,0,15,15,0,3,1,1,0,11,11,0,0,0,0
5440529834,0,,,41,18,23,41,18,23,0,0,0,0,0,0,0,0,0,0,0,0,41,18,23,41,18,23,0,0,0,0,0,0,0,0,0,0,0,0,22,21,1,3,8,8,0,10,9,1,0,0,0
5440529841,0,,,26,14,12,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,26,14,12,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,5,5,5,0,5,4,1,0,0,0
5440529842,0,,,23,14,9,21,12,9,2,2,0,1,1,0,1,1,0,0,0,0,22,13,9,20,11,9,2,2,0,1,1,0,1,1,0,0,0,0,15,14,1,1,2,2,0,11,11,0,1,0,1
5440529843,0,,,17,8,9,17,8,9,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,17,8,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,2,2,0,5,5,0,0,0,0
5440529844,0,,,18,10,8,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,17,9,8,17,9,8,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,6,2,2,0,4,4,0,0,0,0
5440529912,1,,5440529914,59,32,27,56,30,26,3,2,1,1,1,0,0,0,0,2,1,1,59,32,27,56,30,26,3,2,1,1,1,0,0,0,0,2,1,1,30,29,1,6,5,4,1,17,17,0,0,0,0
5440529914,2,5440529912,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440529921,0,,,27,14,13,27,14,13,0,0,0,0,0,0,0,0,0,0,0,0,26,13,13,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0,12,11,1,2,6,5,1,4,4,0,0,0,0
5440529922,0,,,45,21,24,44,21,23,0,0,0,0,0,0,0,0,0,0,0,0,43,20,23,43,20,23,0,0,0,0,0,0,0,0,0,0,0,0,27,24,3,5,6,6,0,12,10,2,2,1,1
5440529923,0,,,25,15,10,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,25,15,10,25,15,10,0,0,0,0,0,0,0,0,0,0,0,0,18,17,1,5,1,1,0,11,11,0,0,0,0
5440529924,0,,,29,14,15,29,14,15,0,0,0,0,0,0,0,0,0,0,0,0,29,14,15,29,14,15,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,4,2,2,0,9,9,0,0,0,0
5440529933,0,,,12,4,8,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,2,0,3,3,0,0,0,0
5440529934,0,,,20,8,12,20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,18,8,10,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,14,13,1,3,3,3,0,7,6,1,0,0,0
5440529941,0,,,15,8,7,13,7,6,2,1,1,0,0,0,1,0,1,1,1,0,14,7,7,12,6,6,2,1,1,0,0,0,1,0,1,1,1,0,8,8,0,2,2,2,0,2,2,0,0,0,0
5440529942,0,,,44,20,24,40,18,22,4,2,2,0,0,0,4,2,2,0,0,0,44,20,24,40,18,22,4,2,2,0,0,0,4,2,2,0,0,0,26,25,1,10,5,5,0,11,10,1,0,0,0
5440529943,0,,,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,1,3,3,0,5,4,1,1,0,1
5440529944,0,,,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,25,12,13,25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,4,4,3,1,3,3,0,0,0,0
5440530012,0,,,14,7,7,13,6,7,1,1,0,0,0,0,1,1,0,0,0,0,13,7,6,12,6,6,1,1,0,0,0,0,1,1,0,0,0,0,7,7,0,1,3,3,0,2,2,0,1,1,0
5440530021,0,,,16,10,6,12,7,5,4,3,1,4,3,1,0,0,0,0,0,0,16,10,6,12,7,5,4,3,1,4,3,1,0,0,0,0,0,0,5,5,0,0,1,1,0,4,4,0,0,0,0
5440530022,0,,,18,8,10,14,7,7,4,1,3,1,0,1,3,1,2,0,0,0,15,7,8,12,6,6,3,1,2,1,0,1,2,1,1,0,0,0,6,6,0,2,2,2,0,1,1,0,0,0,0
5440530024,0,,,21,12,9,9,5,4,12,7,5,8,5,3,4,2,2,0,0,0,19,10,9,9,5,4,10,5,5,7,4,3,3,1,2,0,0,0,10,10,0,0,8,8,0,2,2,0,0,0,0
5440530111,2,5440530113,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440530113,1,,5440530111,28,15,13,28,15,13,0,0,0,0,0,0,0,0,0,0,0,0,28,15,13,28,15,13,0,0,0,0,0,0,0,0,0,0,0,0,19,16,3,4,11,9,2,4,3,1,0,0,0
5440530131,2,5440530134,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5440530134,1,,5440530131,87,19,68,22,8,14,65,11,54,51,9,42,11,2,9,3,0,3,87,19,68,22,8,14,65,11,54,51,9,42,11,2,9,3,0,3,11,8,3,1,7,6,1,3,1,2,0,0,0
5440530211,0,,,12,6,6,9,6,3,3,0,3,0,0,0,1,0,1,2,0,2,9,5,4,7,5,2,2,0,2,0,0,0,1,0,1,1,0,1,7,7,0,2,4,4,0,1,1,0,0,0,0
5440530213,0,,,19,11,8,18,11,7,1,0,1,0,0,0,0,0,0,1,0,1,18,11,7,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,5,7,7,0,1,1,0,0,0,0
5440530221,0,,,27,11,16,25,11,14,2,0,2,1,0,1,1,0,1,0,0,0,26,11,15,24,11,13,2,0,2,1,0,1,1,0,1,0,0,0,10,10,0,0,6,6,0,4,4,0,0,0,0
5440530222,0,,,38,23,15,37,22,15,1,1,0,0,0,0,1,1,0,0,0,0,38,23,15,37,22,15,1,1,0,0,0,0,1,1,0,0,0,0,21,19,2,4,11,10,1,5,4,1,1,1,0
5440530223,0,,,13,6,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,12,5,7,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,0,1,1,0,0,0,0
5440530224,0,,,18,11,7,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,7,7,0,3,3,0,0,0,0
5440530231,0,,,13,8,5,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,3,2,2,0,3,3,0,0,0,0
5440530243,0,,,20,9,11,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,20,9,11,20,9,11,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,1,6,6,0,4,3,1,0,0,0
5440530244,0,,,31,15,16,31,15,16,0,0,0,0,0,0,0,0,0,0,0,0,31,15,16,31,15,16,0,0,0,0,0,0,0,0,0,0,0,0,21,19,2,3,8,7,1,7,6,1,0,0,0
5440530311,0,,,14,6,8,12,5,7,2,1,1,0,0,0,0,0,0,2,1,1,14,6,8,12,5,7,2,1,1,0,0,0,0,0,0,2,1,1,10,8,2,0,9,7,2,1,1,0,0,0,0
5440530312,0,,,42,22,20,40,20,20,0,0,0,0,0,0,0,0,0,0,0,0,41,21,20,39,19,20,0,0,0,0,0,0,0,0,0,0,0,0,14,11,3,2,8,5,3,4,4,0,0,0,0
