vehicle_id,vehicle_kind,origin_id,KEY_CODE,from_sumo_edge_id,pickup_edge_id,shelter_id,shelter_name,to_sumo_edge_id,depart,passenger_equivalent
rescue_origin_0246_0001,rescue_car,origin_0246,5439171323,2469#4,2469#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0246_0002,rescue_car,origin_0246,5439171323,2469#4,2469#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0247_0001,rescue_car,origin_0247,5439171332,2756#11,2756#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0247_0002,rescue_car,origin_0247,5439171332,2756#11,2756#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0249_0001,rescue_car,origin_0249,5439171334,2469#3,2469#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0249_0002,rescue_car,origin_0249,5439171334,2469#3,2469#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0249_0003,rescue_car,origin_0249,5439171334,2469#3,2469#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0249_0004,rescue_car,origin_0249,5439171334,2469#3,2469#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0250_0001,rescue_car,origin_0250,5439171341,2756#10,2756#10,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0251_0001,rescue_car,origin_0251,5439171422,2294#3,2294#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0253_0001,rescue_car,origin_0253,5439171424,7964#1,7964#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0253_0002,rescue_car,origin_0253,5439171424,7964#1,7964#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0253_0003,rescue_car,origin_0253,5439171424,7964#1,7964#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0255_0001,rescue_car,origin_0255,5439171442,2318#1,2318#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0256_0001,rescue_car,origin_0256,5439171443,2346#1,2346#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0256_0002,rescue_car,origin_0256,5439171443,2346#1,2346#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0256_0003,rescue_car,origin_0256,5439171443,2346#1,2346#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0257_0001,rescue_car,origin_0257,5439171511,12764#0,12764#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0257_0002,rescue_car,origin_0257,5439171511,12764#0,12764#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0258_0001,rescue_car,origin_0258,5439171814,11300#0,11300#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0258_0002,rescue_car,origin_0258,5439171814,11300#0,11300#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0259_0001,rescue_car,origin_0259,5439172214,3154#11,3154#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0260_0001,rescue_car,origin_0260,5439172224,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0260_0002,rescue_car,origin_0260,5439172224,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0001,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0002,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0003,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0004,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0005,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0006,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0007,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0008,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0009,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0261_0010,rescue_car,origin_0261,5439172233,3183#0,3183#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0262_0001,rescue_car,origin_0262,5439172234,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0262_0002,rescue_car,origin_0262,5439172234,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0262_0003,rescue_car,origin_0262,5439172234,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0262_0004,rescue_car,origin_0262,5439172234,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0263_0001,rescue_car,origin_0263,5439172242,12019#6,12019#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0263_0002,rescue_car,origin_0263,5439172242,12019#6,12019#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0264_0001,rescue_car,origin_0264,5439172243,12019#6,12019#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0265_0001,rescue_car,origin_0265,5439172244,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0266_0001,rescue_car,origin_0266,5439172311,2924#0,2924#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0267_0001,rescue_car,origin_0267,5439172312,2756#10,2756#10,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0268_0001,rescue_car,origin_0268,5439172313,2756#10,2756#10,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0269_0001,rescue_car,origin_0269,5439172421,2756#13,2756#13,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0270_0001,rescue_car,origin_0270,5439172422,12373#0,12373#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0271_0001,rescue_car,origin_0271,5439172441,5169#15,5169#15,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0272_0001,rescue_car,origin_0272,5439172623,8014,8014,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0272_0002,rescue_car,origin_0272,5439172623,8014,8014,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0272_0003,rescue_car,origin_0272,5439172623,8014,8014,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0272_0004,rescue_car,origin_0272,5439172623,8014,8014,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0272_0005,rescue_car,origin_0272,5439172623,8014,8014,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0273_0001,rescue_car,origin_0273,5439172632,4976#3,4976#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0273_0002,rescue_car,origin_0273,5439172632,4976#3,4976#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0273_0003,rescue_car,origin_0273,5439172632,4976#3,4976#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0273_0004,rescue_car,origin_0273,5439172632,4976#3,4976#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0274_0001,rescue_car,origin_0274,5439172633,7595#1,7595#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0274_0002,rescue_car,origin_0274,5439172633,7595#1,7595#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0275_0001,rescue_car,origin_0275,5439172634,2852#12,2852#12,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0275_0002,rescue_car,origin_0275,5439172634,2852#12,2852#12,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0276_0001,rescue_car,origin_0276,5439172642,8040#5,8040#5,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0276_0002,rescue_car,origin_0276,5439172642,8040#5,8040#5,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0001,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0002,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0003,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0004,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0005,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0006,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0007,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0277_0008,rescue_car,origin_0277,5439172643,2787#0,2787#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0278_0001,rescue_car,origin_0278,5439172644,2770#0,2770#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0278_0002,rescue_car,origin_0278,5439172644,2770#0,2770#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0279_0001,rescue_car,origin_0279,5439172823,7026#0,7026#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0001,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0002,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0003,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0004,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0005,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0006,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0007,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0008,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0009,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0010,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0280_0011,rescue_car,origin_0280,5439172833,4676#1,4676#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0001,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0002,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0003,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0004,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0005,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0006,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0007,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0008,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0281_0009,rescue_car,origin_0281,5439172834,153#4,153#4,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0282_0001,rescue_car,origin_0282,5439172843,187#3,187#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0282_0002,rescue_car,origin_0282,5439172843,187#3,187#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0282_0003,rescue_car,origin_0282,5439172843,187#3,187#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0282_0004,rescue_car,origin_0282,5439172843,187#3,187#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0283_0001,rescue_car,origin_0283,5439172844,187#7,187#7,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0283_0002,rescue_car,origin_0283,5439172844,187#7,187#7,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0283_0003,rescue_car,origin_0283,5439172844,187#7,187#7,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0284_0001,rescue_car,origin_0284,5439172921,154#1,154#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0285_0001,rescue_car,origin_0285,5439172941,4629,4629,shelter_8,豊田小学校,168#4,0,2.3
rescue_origin_0285_0002,rescue_car,origin_0285,5439172941,4629,4629,shelter_8,豊田小学校,168#4,0,2.3
rescue_origin_0285_0003,rescue_car,origin_0285,5439172941,4629,4629,shelter_8,豊田小学校,168#4,0,2.3
rescue_origin_0285_0004,rescue_car,origin_0285,5439172941,4629,4629,shelter_8,豊田小学校,168#4,0,2.3
rescue_origin_0285_0005,rescue_car,origin_0285,5439172941,4629,4629,shelter_8,豊田小学校,168#4,0,2.3
rescue_origin_0286_0001,rescue_car,origin_0286,5439173123,12019#2,12019#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0286_0002,rescue_car,origin_0286,5439173123,12019#2,12019#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0287_0001,rescue_car,origin_0287,5439173124,12019#3,12019#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0287_0002,rescue_car,origin_0287,5439173124,12019#3,12019#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0288_0001,rescue_car,origin_0288,5439173133,12019#2,12019#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0288_0002,rescue_car,origin_0288,5439173133,12019#2,12019#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0289_0001,rescue_car,origin_0289,5439173134,12019#3,12019#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0290_0001,rescue_car,origin_0290,5439173143,12019#1,12019#1,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0292_0001,rescue_car,origin_0292,5439173212,12019#6,12019#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0292_0002,rescue_car,origin_0292,5439173212,12019#6,12019#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0293_0001,rescue_car,origin_0293,5439173213,12019#6,12019#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0294_0001,rescue_car,origin_0294,5439173214,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0294_0002,rescue_car,origin_0294,5439173214,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0294_0003,rescue_car,origin_0294,5439173214,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0294_0004,rescue_car,origin_0294,5439173214,3183#2,3183#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0295_0001,rescue_car,origin_0295,5439173221,12019#4,12019#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0295_0002,rescue_car,origin_0295,5439173221,12019#4,12019#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0298_0001,rescue_car,origin_0298,5439173244,7163,7163,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0298_0002,rescue_car,origin_0298,5439173244,7163,7163,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0298_0003,rescue_car,origin_0298,5439173244,7163,7163,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0298_0004,rescue_car,origin_0298,5439173244,7163,7163,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0298_0005,rescue_car,origin_0298,5439173244,7163,7163,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0298_0006,rescue_car,origin_0298,5439173244,7163,7163,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0299_0001,rescue_car,origin_0299,5439173324,4730#3,4730#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0299_0002,rescue_car,origin_0299,5439173324,4730#3,4730#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0300_0001,rescue_car,origin_0300,5439173331,3319#4,3319#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0301_0001,rescue_car,origin_0301,5439173333,3258,3258,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0301_0002,rescue_car,origin_0301,5439173333,3258,3258,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0301_0003,rescue_car,origin_0301,5439173333,3258,3258,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0302_0001,rescue_car,origin_0302,5439173341,7159#9,7159#9,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0303_0001,rescue_car,origin_0303,5439173342,3626#12,3626#12,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0303_0002,rescue_car,origin_0303,5439173342,3626#12,3626#12,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0304_0001,rescue_car,origin_0304,5439173343,3448#11,3448#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0304_0002,rescue_car,origin_0304,5439173343,3448#11,3448#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0305_0001,rescue_car,origin_0305,5439173344,3668#6,3668#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0305_0002,rescue_car,origin_0305,5439173344,3668#6,3668#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0305_0003,rescue_car,origin_0305,5439173344,3668#6,3668#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0305_0004,rescue_car,origin_0305,5439173344,3668#6,3668#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0305_0005,rescue_car,origin_0305,5439173344,3668#6,3668#6,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0306_0001,rescue_car,origin_0306,5439173411,4722#11,4722#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0306_0002,rescue_car,origin_0306,5439173411,4722#11,4722#11,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0307_0001,rescue_car,origin_0307,5439173523,2976#17,2976#17,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0307_0002,rescue_car,origin_0307,5439173523,2976#17,2976#17,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0308_0001,rescue_car,origin_0308,5439173524,3077#4,3077#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0308_0002,rescue_car,origin_0308,5439173524,3077#4,3077#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0308_0003,rescue_car,origin_0308,5439173524,3077#4,3077#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0308_0004,rescue_car,origin_0308,5439173524,3077#4,3077#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0308_0005,rescue_car,origin_0308,5439173524,3077#4,3077#4,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0309_0001,rescue_car,origin_0309,5439173534,7730,7730,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0309_0002,rescue_car,origin_0309,5439173534,7730,7730,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0310_0001,rescue_car,origin_0310,5439173543,8560#2,8560#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0310_0002,rescue_car,origin_0310,5439173543,8560#2,8560#2,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0001,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0002,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0003,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0004,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0005,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0006,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0007,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0008,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0009,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0010,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0011,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0012,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0311_0013,rescue_car,origin_0311,5439173544,7355#0,7355#0,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0312_0001,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0002,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0003,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0004,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0005,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0006,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0007,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0008,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0009,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0312_0010,rescue_car,origin_0312,5439173612,7466#0,7466#0,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0313_0001,rescue_car,origin_0313,5439173613,7687#1,7687#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0313_0002,rescue_car,origin_0313,5439173613,7687#1,7687#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0313_0003,rescue_car,origin_0313,5439173613,7687#1,7687#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0313_0004,rescue_car,origin_0313,5439173613,7687#1,7687#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0313_0005,rescue_car,origin_0313,5439173613,7687#1,7687#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0313_0006,rescue_car,origin_0313,5439173613,7687#1,7687#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0001,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0002,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0003,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0004,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0005,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0006,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0007,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0314_0008,rescue_car,origin_0314,5439173614,2970#2,2970#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0001,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0002,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0003,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0004,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0005,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0006,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0007,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0008,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0009,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0315_0010,rescue_car,origin_0315,5439173622,7184#2,7184#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0316_0001,rescue_car,origin_0316,5439173623,3157#3,3157#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0316_0002,rescue_car,origin_0316,5439173623,3157#3,3157#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0316_0003,rescue_car,origin_0316,5439173623,3157#3,3157#3,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0317_0001,rescue_car,origin_0317,5439173624,12421#1,12421#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0317_0002,rescue_car,origin_0317,5439173624,12421#1,12421#1,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0318_0001,rescue_car,origin_0318,5439173631,4992#3,4992#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0318_0002,rescue_car,origin_0318,5439173631,4992#3,4992#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0318_0003,rescue_car,origin_0318,5439173631,4992#3,4992#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0318_0004,rescue_car,origin_0318,5439173631,4992#3,4992#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0318_0005,rescue_car,origin_0318,5439173631,4992#3,4992#3,shelter_0,飯沼小学校,3270#3,0,2.3
rescue_origin_0319_0001,rescue_car,origin_0319,5439173632,3340#2,3340#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0319_0002,rescue_car,origin_0319,5439173632,3340#2,3340#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0319_0003,rescue_car,origin_0319,5439173632,3340#2,3340#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0319_0004,rescue_car,origin_0319,5439173632,3340#2,3340#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0319_0005,rescue_car,origin_0319,5439173632,3340#2,3340#2,shelter_2,石下小学校,7058,0,2.3
rescue_origin_0319_0006,rescue_car,origin_0319,5439173632,3340#2,3340#2,shelter_2,石下小学校,7058,0,2.3
